X1,ID,DATE,filed_date,docket,SUBJECT,file_name,url,link_text,FROM,TYPE,CERTAINTY,ALT_TYPE,POLICY_EVENT,EVENT_NAME,EVENT_DATE,NOTES,ERROR
1060,20040402-0110,2004-03-17,2004-03-24,,Congressman Jon C Poster's letter asking FERC to look into the cause of recent increases in the price of gasoline in Nevada etc.Availability: Public,20040402-0110-10103891.tif; 20040402-0110-10105355.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10103891; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10105355,Image; FERC Generated PDF,,,,,,,,,
1063,20040324-0230,2004-03-12,2004-03-18,P-460-000,"Congressman Norm Dicks submits comments expressing his concerns about FERC's impending final order on the relicensing of the 131 megawatt Cushman Hydro Project, located on the North Fork Skokomish River, WA under P-460.Availability: Public",20040324-0230-10096980.tif; 20040324-0230-10097639.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10096980; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10097639,Image; FERC Generated PDF,,,,,,,,,
1062,20040331-0239,2004-03-11,2004-03-19,,"Comments of US Congress asks FERC to direct Midwest Independent System Operator to work w/ Wisconsin's Public Service Commisison, state utilities & stakeholders to achieve the intent of the Memorandum of Understanding.Availability: Public",20040331-0239-10101763.tif; 20040331-0239-10103705.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10101763; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10103705,Image; FERC Generated PDF,,,,,,,,,
1065,20040318-0002,2004-03-11,2004-03-16,,Representative David R Obey notifies FERC et al that he has joined the Midwest Independent System Operator in supporting a delay in the implementation of its proposal of Day 2 wholesale electricity market.Availability: Public,20040318-0002-10091098.tif; 20040318-0002-10093179.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10091098; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10093179,Image; FERC Generated PDF,,,,,,,,,
1066,20040504-0565,2004-03-11,2004-03-16,,House of Representative David R Obey states that he cannot support proposals that would open his constituents' pockets to market abuses by future Enrons & that Wisconsin's utility commissioners should take action to withdraw from MISO.Availability: Public,20040504-0565-10149345.tif; 20040504-0565-10149648.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10149345; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10149648,Image; FERC Generated PDF,,,,,,,,,
1069,20040318-0001,2004-03-11,2004-03-11,,"Congressman Mark Green's et al request to FERC direct Midwest Independent System Operator to work with Wisconsin's Public Service Commission, state utilities and stakeholders to achieve the intent of the MOU.Availability: Public",20040318-0001-10091097.tif; 20040318-0001-10093178.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10091097; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10093178,Image; FERC Generated PDF,,,,,,,,,
1070,20040318-0070,2004-03-11,2004-03-11,,Congressman Melvin Watt submits internship information for the 2003 Federal Goverment Internship Guide.Availability: Public,20040318-0070-10091358.tif; 20040318-0070-10093385.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10091358; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10093385,Image; FERC Generated PDF,,,,,,,,,
1073,20040322-0282,2004-03-11,2004-03-11,CP04-36-000,Congressman Barney Frank et al  requests that FERC do not issue any preliminary determinations on the application filed by Weaver's Cove Energy for an LNG facility in Fall River Massachusetts under CP04-36.Availability: Public,20040322-0282-10094635.tif; 20040322-0282-10095076.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10094635; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10095076,Image; FERC Generated PDF,,,,,,,,,
1068,20040322-0281,2004-03-10,2004-03-15,CP04-47-000,"Congressman Chris Jonh provides comments in support of the efforts of Cheniere Energy, LLC's the proposed Sabine Pass LNG Project and the economic development it shall bring under CP04-47.Availability: Public",20040322-0281-10094634.tif; 20040322-0281-10095075.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10094634; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10095075,Image; FERC Generated PDF,,,,,,,,,
1074,20040323-0226(partial),2004-03-10,2004-03-11,CP04-47-000CP04-38-000CP04-39-000CP04-40-000,"Exhibit 3 to the 3/11/04 transcript re Sabine Pass LNG & Pipeline Project under CP04-47 et al: Comments dated 3/10/04 of US Congressman Chris John in support of Cheniere Energy, LLC's Sabine Pass LNG Project.Availability: Public",20040323-0226(partial)-10096273.tif; 20040323-0226(partial)-10096562.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10096273; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10096562,Image; FERC Generated PDF,,,,,,,,,
1075,20040312-0256,2004-03-08,2004-03-09,EC03-131-000,Comments of Senator Don Nickles et al urging FERC's expeditious reconsideration of its 12/18/03 decision re Oklahoma Gas & Electric Co under EC03-131.Availability: Public,20040312-0256-10086972.tif; 20040312-0256-10088817.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10086972; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10088817,Image; FERC Generated PDF,,,,,,,,,
1056,20040423-0304,2004-03-05,2004-04-01,,"Comments of US Representative Trent Franks expressing concern associated with the proposed development of the salt cavern storage facility, known as Copper Eagle Gas Storage proposed by El Paso Natural Gas etc.Availability: Public",20040423-0304-10123908.tif; 20040423-0304-10126091.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10123908; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10126091,Image; FERC Generated PDF,,,,,,,,,
1064,20040318-0117,2004-03-03,2004-03-17,,Comments of US House of Representative Richard W Pombo re FERC's investigation of accusations that power generators in the Northeast improperly sold natural gas to other users during the extremely cold-mid-January etc.Availability: Public,20040318-0117-10091574.tif; 20040318-0117-10096550.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10091574; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10096550,Image; FERC Generated PDF,,,,,,,,,
1071,20040322-0258,2004-03-03,2004-03-11,ER98-2786-000ER98-2770-000EC98-40-000ER03-262-009ER03-262-007ER03-262-008,"Congressman John Shimku et al comments expressing support for the recent prelimunary decision to move forward to require the integration of American Electric Power etc, ER98-2786 et al.Availability: Public",20040322-0258-10094609.tif; 20040322-0258-10095441.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10094609; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10095441,Image; FERC Generated PDF,,,,,,,,,
1072,20040322-0269,2004-03-03,2004-03-11,,Comments of US Representative Richard W Pombo concerning press reports that FERC is investigating of accusations that power generators in the Northeast improperly sold natural gas etc .Availability: Public,20040322-0269-10094620.tif; 20040322-0269-10095063.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10094620; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10095063,Image; FERC Generated PDF,,,,,,,,,
1077,20040312-0255,2004-03-03,2004-03-03,ER98-2786-000ER98-2770-000EC98-40-000ER03-262-007ER03-262-008ER03-262-009,"Congressman Bobby Rush's et al comments expressing support of FERC's recent preliminary decision to move forward to require the integration of American Electric Power into the PJM Regional Transmission Organization, ER98-2789 et al.Availability: Public",20040312-0255-10086971.tif; 20040312-0255-10088816.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10086971; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10088816,Image; FERC Generated PDF,,,,,,,,,
1067,20040322-0257,2004-03-02,2004-03-15,EC03-131-000,"Senators Don Nickles and Jim Inhofe urges FERC's expeditious reconsideration of its December 18, 2003 decision in the preceeding re Oklahoma Gas and Electric Co under EC03-131.Availability: Public",20040322-0257-10094608.tif; 20040322-0257-10095085.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10094608; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10095085,Image; FERC Generated PDF,,,,,,,,,
1079,20040312-0294,2004-03-02,2004-03-03,P-12454-000,Representative Steve Buyers forwards correspondence  from Joyce Brinkman regarding preliminary permit for the Project under P-12454.Availability: Public,20040312-0294-10087361.tif; 20040312-0294-10088882.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10087361; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10088882,Image; FERC Generated PDF,,,,,,,,,
1084,20040305-0127,2004-03-01,2004-03-01,P-516-388,Senator Lindsey O Graham submits a correspondence received from Kenneth and Sandy Fox re the installation of a multi boat docking facility designated to berth 40 boats re Westshore Limited dba Spinners Marina under P-516.Availability: Public,20040305-0127-10081221.tif; 20040305-0127-10081777.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10081221; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10081777,Image; FERC Generated PDF,,,,,,,,,
1078,20040312-0257,2004-02-26,2004-03-03,PL03-3-000,"US Senator Jeff Bingaman provides status report on development that has occurred in the past 7 months relating to the policy statement setting guidelines for reporting & developing price indices for natural gas etc, PL03-3.Availability: Public",20040312-0257-10086973.tif; 20040312-0257-10088818.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10086973; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10088818,Image; FERC Generated PDF,,,,,,,,,
1086,20040305-0197,2004-02-26,2004-02-26,PL03-3-000,Comments of US Senator Jeff Bingaman commending FERC's attention to the issue of setting guidlines for reporting and developing price indices for natural gas and for electric transmission transactions under PL03-3.Availability: Public,20040305-0197-10081344.tif; 20040305-0197-10081845.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10081344; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10081845,Image; FERC Generated PDF,,,,,,,,,
1085,20040305-0129,2004-02-25,2004-02-26,P-2042-013,"House of Representative George Nethercutt, Jr request the Department & FERC take appropriate action to reschedule the due date for the filing of Section 4(e) condition to March 31, 2004 under P-2042.Availability: Public",20040305-0129-10081223.tif; 20040305-0129-10081781.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10081223; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10081781,Image; FERC Generated PDF,,,,,,,,,
1089,20040305-0266,2004-02-25,2004-02-25,EL04-1-000,Comments of Senators Harry Reid & John Ensign Urging FERC to set for hearing the question of whether Enron is entitled to over $300 million from Nevada Utilities under EL04-1.Availability: Public,20040305-0266-10081191.tif; 20040305-0266-10081854.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10081191; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10081854,Image; FERC Generated PDF,,,,,,,,,
1090,20040225-0057,2004-02-24,2004-02-24,ER04-316-000,Representative Chris Cannon comments regarding a power plant project called Mountainview proposed by the Southern California Edison Co which is currently pending before FERC under ER04-316.Availability: Public,20040225-0057-10071456.tif; 20040225-0057-10076152.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10071456; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10076152,Image; FERC Generated PDF,,,,,,,,,
1076,20040305-0265,2004-02-23,2004-03-03,ER04-316-000,Comments of the US of Congress urging FERC to hold a full evidentiary hearing on the Mountainview proposal under ER04-316.Availability: Public,20040305-0265-10081190.tif; 20040305-0265-10081853.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10081190; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10081853,Image; FERC Generated PDF,,,,,,,,,
1080,20040305-0128,2004-02-23,2004-03-02,P-2597-019P-2576-022,Representative Nancy L Johnson regarding public comments on Housatonic River Project in Connecticut  under P-2576 et al.Availability: Public,20040305-0128-10081222.tif; 20040305-0128-10081780.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10081222; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10081780,Image; FERC Generated PDF,,,,,,,,,
1091,20040224-0238,2004-02-23,2004-02-23,P-2576-022P-2597-019,"Congresswoman Nancy Johnson's letter requesting that FERC process gives equal consideration to environmental resource protection and public recreation etc re the Draft EIS, Housatonic River Proj-2576 et al.Availability: Public",20040224-0238-10070439.tif; 20040224-0238-10073347.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10070439; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10073347,Image; FERC Generated PDF,,,,,,,,,
1092,20040223-0049,2004-02-20,2004-02-20,ER04-316-000,Congresswoman Zoe Lofgren et al submits a letter regarding the Mountainview Project's proposal pending before FERC under ER04-316.Availability: Public,20040223-0049-10069570.tif; 20040223-0049-10073166.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10069570; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10073166,Image; FERC Generated PDF,,,,,,,,,
1082,20040305-0198,2004-02-18,2004-03-02,RP03-163-000,Comments of  US Representative Rick Boucher in support of  Energy Development Corp's 11/27/02 complaint against Columbia Gas Transmission Corp & Columbia Natural Resources under RP03-163.Availability: Public,20040305-0198-10081345.tif; 20040305-0198-10081846.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10081345; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10081846,Image; FERC Generated PDF,,,,,,,,,
1087,20040304-0198,2004-02-18,2004-02-25,,Representative Richard Burr express concerns about FERC's letter to various members of the Southern Governor's Association re issues that have been raised with Members of Congress and the President about market power in long term power etc.Availability: Public,20040304-0198-10080756.tif; 20040304-0198-10081000.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10080756; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10081000,Image; FERC Generated PDF,,,,,,,,,
1094,20040223-0050,2004-02-18,2004-02-19,,"Comments of US Representative Richard Burr expressing concerns with transmission infrastructure crisis, Electricities' testimony and the work of the North Carolina Utility Commission.Availability: Public",20040223-0050-10069571.tif; 20040223-0050-10073168.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10069571; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10073168,Image; FERC Generated PDF,,,,,,,,,
1097,20040223-0028(partial),2004-02-10,2004-02-17,P-516-000,Congressman Joe Wilson writes on behalf of George King regarding a problem involving the Lake Murray Dam under P-516.Availability: Privileged,20040223-0028(partial)-10069444.tif; 20040223-0028(partial)-10073106.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10069444; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=10073106,Image; FERC Generated PDF,,,,,,,,,
